state,county,region,metro_status,rural_urban_code,perc_complete_vac,tot_pop,votes_Trump,votes_Biden,perc_Biden,ed_somecol_perc,ed_bachormore_perc,unemployment_rate_2020,median_HHincome_2019
Kentucky,Union County,South,Non-metro,6,37.1,14381,4965,1529,23.2476813,31.1496067,11.06561661,6.3,49870
Colorado,El Paso County,West,Metro,2,55.6,720403,202828,161941,42.7455266,35.3069458,38.51763535,7.3,72675
Colorado,Boulder County,West,Metro,2,70.3,326196,42501,159089,77.1860793,21.23193359,62.0765686,6.2,88341
Louisiana,Acadia Parish,South,Metro,2,48.2,62045,22596,5443,19.1486368,24.31501007,13.29450321,7.3,44728
Kansas,Sumner County,Midwest,Metro,2,39.2,22836,7998,2551,23.6663883,34.10604477,23.28381157,8.1,53618
West Virginia,Braxton County,South,Non-metro,8,12.3,13957,4120,1457,25.7238701,19.23444939,14.94736862,10.4,39651
Tennessee,Marion County,South,Metro,2,40.7,28907,9911,3177,23.9665057,30.07666588,12.78749752,7.6,47675
California,Santa Cruz County,West,Metro,2,70.2,273213,26937,114246,78.9013509,29.9794445,40.83944321,9.5,85770
Kentucky,Martin County,South,Non-metro,9,50.7,11195,3496,403,10.2388211,23.68358994,11.70011806,11.6,34291
Iowa,Jasper County,Midwest,Non-metro,6,53.5,37185,12084,7737,38.3323424,33.76109314,18.7843399,5.3,67317
Missouri,Scotland County,Midwest,Non-metro,9,24.1,4902,1560,388,19.5564516,24.18936539,14.23476028,3.3,46871
Tennessee,Hancock County,South,Non-metro,8,29.8,6620,2372,362,13.1924198,23.7191658,11.23761368,8.4,31938
Georgia,Houston County,South,Metro,3,36.5,157863,41540,32239,43.0783826,36.19380188,28.31407356,5.2,65641
Missouri,Greene County,Midwest,Metro,2,44.9,293086,83630,55068,38.8349788,33.26871872,30.49253845,5.3,45313
Colorado,Gunnison County,West,Non-metro,7,63,17462,3735,7132,63.7354781,25.25233459,56.21167755,6.6,60408
Kansas,Cloud County,Midwest,Non-metro,7,43.3,8786,3182,893,21.394346,37.42709732,23.96267319,4.1,46299
Oregon,Deschutes County,West,Metro,3,62.6,197692,55646,65962,52.6709999,36.48785019,35.38915253,7.9,71880
Mississippi,Issaquena County,South,Non-metro,8,33.1,1327,308,355,52.5147929,25.49549484,3.153153181,9.2,30944
Montana,Chouteau County,West,Non-metro,8,28.6,5635,1891,991,33.3221251,30.41486359,28.32781792,3.9,48017
Tennessee,Smith County,South,Metro,1,29.6,20157,7136,1802,19.9094023,24.31381226,14.42095947,6,54570
Idaho,Teton County,West,Non-metro,9,53.9,12142,2858,3318,52.2766661,36.19839096,40.96338654,5.7,73637
Michigan,Clare County,Midwest,Non-metro,6,43.2,30950,10861,5199,31.932928,35.30302429,12.62412643,11.5,42480
Iowa,Clarke County,Midwest,Non-metro,6,49.7,9395,3144,1466,31.391863,32.91079712,15.96244144,5.4,57708
Pennsylvania,Bucks County,Northeast,Metro,1,65.6,628270,187367,204712,51.6644205,24.44700241,41.28665924,8.3,93587
Kansas,Cowley County,Midwest,Non-metro,4,42.6,34908,9442,4171,29.9834663,38.97288895,21.77581787,6.5,51537
Montana,Custer County,West,Non-metro,7,39.7,11402,4205,1514,25.7351691,38.62311935,24.635746,4.8,49379
Alabama,Choctaw County,South,Non-metro,9,59.1,12589,4296,3127,41.8944266,31.77189445,11.93053913,6.7,39808
Texas,Live Oak County,South,Non-metro,8,38.5,12207,4199,819,16.2049861,30.62730598,12.18865299,7.5,54163
Arkansas,Dallas County,South,Non-metro,6,52,7009,1573,963,36.3533409,28.02721024,11.85617065,5.3,41314
Nevada,Eureka County,West,Non-metro,9,24.1,2029,895,105,10.3244838,38.41010284,8.766716003,3.5,71541
Ohio,Fulton County,Midwest,Metro,2,48.1,42126,15731,6664,29.2665788,31.93253899,17.64234352,7.9,64334
Iowa,Appanoose County,Midwest,Non-metro,7,42.9,12426,4512,1891,29.0208717,37.29917908,16.33524323,5.3,41672
Georgia,Echols County,South,Metro,3,15.2,4006,1256,167,11.5891742,22.50896072,9.713261604,3.9,40408
California,Kings County,West,Metro,3,39.5,152940,24072,18699,42.6353231,33.40651703,14.6691637,11.6,57297
Iowa,Harrison County,Midwest,Metro,2,47.4,14049,5569,2440,29.9202943,34.86136246,19.45962334,4,63901
California,Orange County,West,Metro,1,63.8,3175692,676498,814009,53.4925167,27.6627636,40.58643341,8.8,95761
Georgia,Pierce County,South,Non-metro,6,25.1,19465,7898,1100,12.1587266,28.06665611,12.55979061,4.5,46701
Michigan,Oceana County,Midwest,Non-metro,6,50.2,26467,8892,4944,35.1585834,31.40724373,19.51893806,10.3,52319
North Carolina,Alexander County,South,Metro,2,41,37497,15888,4145,20.4832971,29.52249527,14.20956516,7.4,54960
Illinois,Pope County,Midwest,Non-metro,8,30.4,4177,1722,433,19.908046,36.94477844,13.05522251,7.9,46478
North Carolina,Washington County,South,Non-metro,7,44.7,11580,2781,3396,54.7300564,34.76452637,11.51070309,8.2,40157
Indiana,Posey County,Midwest,Metro,2,44.1,25427,9206,3811,28.7926866,33.30173492,21.90375328,4.9,68435
Kansas,Sheridan County,Midwest,Non-metro,9,33.1,2521,1237,144,10.3078024,39.95597076,22.01430893,2.3,54627
Louisiana,Catahoula Parish,South,Non-metro,9,36.7,9494,3541,1269,26.1218608,21.09292984,13.7667017,7.1,36794
Arkansas,White County,South,Non-metro,4,40.8,78753,24182,5978,19.3556743,24.22712708,20.85583496,6.2,46388
Kentucky,Garrard County,South,Non-metro,6,43.5,17666,6754,1830,21.0199862,26.36803818,17.59483528,6.3,51757
Kansas,Dickinson County,Midwest,Non-metro,7,48.2,18466,7045,2040,22.0635951,35.39558411,22.8840847,4.9,58066
Kentucky,Oldham County,South,Metro,1,51.7,66799,22654,14505,38.1951759,30.76870155,42.41270828,4.8,101152
Washington,Jefferson County,West,Non-metro,6,72,32221,6931,17204,69.3933527,30.09293175,44.3257637,9.4,60556
Utah,Daggett County,West,Non-metro,9,55.5,950,496,111,17.9321486,40.5472641,13.43283558,4.5,63433
Nevada,Lyon County,West,Non-metro,4,37.4,57510,20914,8473,28.0210331,39.58146667,14.44140339,8.5,59406
Alaska,Anchorage Municipality,West,Metro,2,56.6,288000,NA,NA,NA,34.37275314,36.10882187,7.4,82512
Mississippi,Amite County,South,Non-metro,8,35.7,12297,4503,2620,36.3535452,30.02437401,12.56370449,8.4,41575
Michigan,Arenac County,Midwest,Non-metro,8,47.8,14883,5928,2774,31.4120711,34.02107239,12.58121204,11.4,44017
Wisconsin,Bayfield County,Midwest,Non-metro,8,75.2,15036,4617,6147,56.4981618,34.82911682,31.09835625,9.3,58065
Arkansas,Lincoln County,South,Metro,3,31.8,13024,2729,1032,26.6322581,24.05468369,9.734341621,6,44272
Alabama,Mobile County,South,Metro,2,44,413210,101243,79474,43.3895307,29.29944992,23.1994915,7.9,49492
Kentucky,Pulaski County,South,Non-metro,5,40.3,64979,25442,5666,17.9548119,30.68695259,16.47621536,7.3,43568
Georgia,Berrien County,South,Non-metro,6,18.7,19397,6419,1269,16.3889965,25.15727997,11.44546318,5.8,42058
New Jersey,Gloucester County,Northeast,Metro,1,55.3,291636,83340,86702,49.9858751,27.87755013,33.00348282,9.3,87996
Illinois,Sangamon County,Midwest,Metro,3,59.4,194672,53485,48917,46.6983609,30.77643967,34.49242783,8.2,61768
Louisiana,Concordia Parish,South,Non-metro,7,36.8,19259,5550,3177,35.9877662,25.26537704,14.07814503,8.1,36276
Missouri,St. Francois County,Midwest,Non-metro,4,39.4,67215,20511,7044,25.1562444,33.27895355,14.2781477,7,43886
Kentucky,Johnson County,South,Non-metro,7,46.1,22188,8450,1608,15.7770801,28.03626442,16.30044746,8.7,31202
North Carolina,Ashe County,South,Non-metro,7,47.6,27203,11451,4164,26.331099,33.68048859,19.66005135,6.2,41542
Louisiana,Winn Parish,South,Non-metro,6,41,13904,4619,1543,24.7871486,22.1272831,13.94617939,7.1,43166
Illinois,Champaign County,Midwest,Metro,3,57.5,209689,35285,57067,59.7135024,27.95333099,45.02394104,6.4,53485
Georgia,Evans County,South,Non-metro,6,21.7,10654,2888,1324,31.174947,21.57624626,15.76245308,5.1,41425
Oklahoma,Dewey County,South,Non-metro,9,23.8,4891,2124,214,9.0716405000000009,28.2878418,24.03846169,4.8,56316
Michigan,Cass County,Midwest,Metro,2,39.5,51787,16699,9130,34.8260604,35.37185669,19.16519356,8.8,55029
California,San Mateo County,West,Metro,1,73.6,766573,75563,291410,77.8883727,23.75265312,50.9802475,6.9,135234
Arkansas,Logan County,South,Non-metro,6,42.4,21466,6441,1544,18.7720365,27.80064011,13.34509087,6.6,42249
Iowa,Cedar County,Midwest,Non-metro,6,55.2,18627,6161,4337,40.5213492,35.79646301,22.16044998,4.4,71029
Oklahoma,Grant County,South,Non-metro,9,39.2,4333,1916,280,12.5786164,29.11392403,24.61692238,3.3,60303
Indiana,Hancock County,Midwest,Metro,1,62.2,78168,28996,12895,30.0505698,29.31315804,30.82242393,5.6,77905
Colorado,Sedgwick County,West,Non-metro,9,47,2248,1121,301,20.8160443,38.35192108,19.51672935,3.4,42808
Virginia,Rappahannock County,South,Metro,1,49.5,7370,2812,2096,42.1052632,25.02273178,35.75195313,4.5,79086
Kansas,Stevens County,Midwest,Non-metro,7,32.2,5485,1731,233,11.6675013,38.7389946,13.66089153,2.9,61264
Michigan,Alpena County,Midwest,Non-metro,7,52,28405,10686,6000,35.3585951,40.20326233,17.99574661,7.7,43676
New Jersey,Middlesex County,Northeast,Metro,1,64.6,825062,143467,226250,60.2222033,20.96324539,43.55931091,8.7,92770
Texas,Shelby County,South,Non-metro,7,31.8,25274,7975,2068,20.507735,27.58238411,13.80351067,6.8,39708
Washington,Klickitat County,West,Non-metro,6,44.3,22425,7237,5959,43.9454277,31.7606945,31.46311188,8.2,60567
Nevada,Washoe County,West,Metro,2,58.2,471519,116760,128128,50.8158101,34.27078247,30.83501244,7.8,71733
Minnesota,Morrison County,Midwest,Non-metro,6,43.4,33386,14821,4367,22.3284589,35.07381439,17.31916618,6.8,61847
Wisconsin,Polk County,Midwest,Non-metro,6,46.4,43783,16611,9370,35.531455,35.58752823,20.90487671,7.2,63910
Ohio,Van Wert County,Midwest,Non-metro,6,39.2,28275,11650,3067,20.4944871,30.40968895,16.59881401,7,55361
Illinois,Jackson County,Midwest,Metro,3,47.7,56750,10890,11181,49.2208135,33.70526886,34.11620331,7.7,37308
South Carolina,Charleston County,South,Metro,2,58.5,411406,93297,121485,55.5088482,25.33778381,43.60247803,6.3,70980
Illinois,Shelby County,Midwest,Non-metro,6,38.1,21634,9426,2504,20.6993469,31.04577255,16.81324959,6.4,61376
West Virginia,Wetzel County,South,Non-metro,6,10.7,15065,4993,1539,23.0838458,23.3048172,11.9765873,9.8,46824
Kentucky,Owsley County,South,Non-metro,9,42.4,4415,1671,216,11.3924051,15.79799271,16.1540947,7.4,28727
West Virginia,Roane County,South,Non-metro,6,5.2,13688,4213,1455,25.247267,22.48468018,13.06582355,12.4,41671
New York,Saratoga County,Northeast,Metro,2,71.6,229863,61305,68471,51.6158456,27.78234482,41.38151169,6.7,89071
Illinois,Christian County,Midwest,Non-metro,6,43.6,32304,11563,4335,26.7526537,30.82576561,17.08975792,8.1,51573
South Carolina,Lancaster County,South,Metro,1,40.3,98012,30312,18937,37.974252,29.10763168,26.8664856,6.9,63842
Michigan,Van Buren County,Midwest,Metro,2,51.7,75677,21591,16803,43.0118261,34.05436707,21.74712181,8.3,58733
Georgia,Hall County,South,Metro,3,30.3,204441,64183,25033,27.6494693,26.88452339,24.48645973,4.7,66698
Kansas,Morris County,Midwest,Non-metro,8,50.8,5620,2085,721,25.3071253,33.65503693,21.40559196,3.9,54775
Texas,Gray County,South,Non-metro,6,36.3,21886,6840,829,10.6527885,33.54738235,13.91104507,8.1,52543
Iowa,Muscatine County,Midwest,Non-metro,4,54.7,42664,10823,9372,45.3388806,32.17740631,21.52261162,6,61767
Ohio,Preble County,Midwest,Non-metro,6,39.2,40882,17022,4493,20.6015865,30.23748398,16.28011894,6.7,62128
North Dakota,Bottineau County,Midwest,Non-metro,9,45.1,6282,2575,821,23.6531259,39.94271851,24.01409912,5.4,62904
North Dakota,Grant County,Midwest,Non-metro,8,20,2274,1145,207,14.9891383,35.93123245,18.05157661,2.8,41841
Tennessee,Grainger County,South,Metro,2,45.1,23320,8565,1467,14.4760213,25.13526535,10.66490364,7.2,44929
Tennessee,Lawrence County,South,Non-metro,6,33,44142,15334,3195,17.0691313,24.76878738,14.30088329,7.8,43448
Tennessee,Washington County,South,Metro,3,53.6,129375,40444,18638,30.9585901,28.05624008,31.7743988,6.4,51879
Illinois,Logan County,Midwest,Non-metro,6,50.3,28618,9136,3840,28.8852114,33.47077179,19.92342758,6.7,53806
Kentucky,Hickman County,South,Non-metro,9,33.7,4380,1714,458,20.8276489,22.61795998,15.79908657,5.5,52331
Texas,Bee County,South,Non-metro,6,45.1,32565,6006,3288,34.9044586,32.29133606,8.932709694,9.8,44171
Missouri,Boone County,Midwest,Metro,3,55.5,180463,38646,50064,54.9140049,27.13595581,46.06636429,4.2,58029
Florida,Wakulla County,South,Metro,2,41.4,33739,12874,5351,29.075201,33.1962471,18.32669258,4.5,58640
Texas,Ochiltree County,South,Non-metro,7,35.6,9836,2812,302,9.5690748,25.76181793,15.63169193,5.8,62567
Ohio,Fayette County,Midwest,Non-metro,6,39.3,28525,9473,2975,23.5886457,23.49013901,16.26318741,7.4,51023
Minnesota,Carlton County,Midwest,Metro,2,57.9,35871,9791,10098,49.5753351,39.71796036,22.11850548,7.2,65749
Wisconsin,Dane County,Midwest,Metro,2,74.2,546695,78800,260185,75.4616565,26.65816116,51.35181808,4.8,77828
Wisconsin,Iron County,Midwest,Non-metro,9,62.2,5687,2438,1533,38.2294264,40.85365677,20.01306534,11.2,48813
Florida,Orange County,South,Metro,1,62.1,1393452,245398,395014,61.0151637,29.57578468,34.58919144,10.6,63133
Kansas,Seward County,Midwest,Non-metro,5,40.1,21428,3285,1736,34.0458914,26.55730057,10.9958992,4.4,55727
North Carolina,Cabarrus County,South,Metro,1,49.3,216453,63237,52162,44.496575,32.46011353,32.28990173,7,72071
South Dakota,Marshall County,Midwest,Non-metro,9,48.2,4935,1287,858,39.3939394,37.02348328,24.09271049,4.8,59103
Colorado,San Juan County,West,Non-metro,9,88,728,202,342,60.7460036,32.37113571,35.67010498,6.7,50524
Kansas,Franklin County,Midwest,Non-metro,6,46,25544,8326,3623,29.582755,34.17285156,20.40554047,5.4,55984
Illinois,Madison County,Midwest,Metro,1,55.5,262966,76031,57836,42.0448102,35.79578018,26.826828,7.7,66591
Arkansas,Sebastian County,South,Metro,2,44.4,127827,31198,14487,30.7318625,31.70482063,21.3184948,6,48945
Nebraska,Hayes County,Midwest,Non-metro,9,22.2,922,494,34,6.3432836,45.6488533,18.32061005,2.2,46399
North Dakota,McLean County,Midwest,Non-metro,8,40.4,9450,4198,1230,22.2182081,37.85611343,20.83453178,4.5,67453
Georgia,Wilkinson County,South,Non-metro,8,23.1,8954,2665,2074,43.4800839,23.27517128,10.8532095,5.4,43902
Iowa,Mahaska County,Midwest,Non-metro,7,40.2,22095,8297,2894,25.3770607,30.60091019,21.99544907,4.8,59242
Virginia,Greensville County,South,Non-metro,6,34.1,11336,1914,2627,57.4333188,27.35645294,9.152927399,6.8,47315
Washington,Spokane County,West,Metro,2,54.9,522798,148576,135765,45.9550486,39.82147217,30.76844978,8.8,59976
Ohio,Carroll County,Midwest,Metro,2,40,26914,10745,3251,22.8750352,26.48211288,13.27158928,8.8,56999
Kansas,Neosho County,Midwest,Non-metro,7,24.2,16007,4795,1727,26.0521949,40.146595,18.092411040000002,6.4,49533
Indiana,Union County,Midwest,Metro,1,45.4,7054,2688,736,21.1312087,25.56570053,18.51925278,5.5,53866
Louisiana,Iberia Parish,South,Metro,2,41.8,69830,21251,11027,33.7083117,22.67080116,13.56570053,9.4,47731
Louisiana,Rapides Parish,South,Metro,3,44.7,129648,38347,19475,33.0841757,27.87532234,20.89699936,6.2,49687
Indiana,Vigo County,Midwest,Metro,3,46.4,107038,24545,18123,41.5722347,31.23690987,25.1455307,7.9,48082
Texas,Jefferson County,South,Metro,2,45.3,251565,47570,46073,48.6315034,32.64076996,19.65048409,11.9,55173
Missouri,Clay County,Midwest,Metro,1,47.9,249948,64605,59400,46.9309231,31.77405548,33.2124939,6.1,70705
Illinois,Warren County,Midwest,Non-metro,6,45.3,16844,4676,3090,38.9954568,31.88185883,22.80717468,6.2,53621
Kentucky,Marion County,South,Non-metro,7,45.2,19273,6113,2722,30.4883513,23.50430679,12.61736679,7.8,48062
Iowa,Clay County,Midwest,Non-metro,7,48.1,16016,6137,2662,29.6800089,36.38761902,22.73126984,4.5,57174
Alaska,Yukon-Koyukuk Census Area,West,Non-metro,9,62.4,5230,NA,NA,NA,32.19058609,13.59674644,12.1,42063
Massachusetts,Plymouth County,Northeast,Metro,1,62,521202,121227,173630,57.5284279,27.50045204,37.61280823,9.5,90584
Michigan,Hillsdale County,Midwest,Non-metro,6,35.3,45605,17037,5883,25.2467599,31.95137596,17.34165001,9.1,50015
Texas,Parmer County,South,Non-metro,7,36.5,9605,2135,488,18.4150943,21.84004021,17.86608696,2.6,50607
Florida,Liberty County,South,Non-metro,8,32.5,8354,2846,694,19.4889076,21.16739273,14.3911438,4.8,44236
Texas,Coryell County,South,Metro,2,42.7,75951,15438,7565,32.2051937,43.79604721,16.07711029,6.6,53083
Kentucky,Green County,South,Non-metro,8,39.3,10941,4838,920,15.8293187,24.53400421,13.16120911,5.4,38896
Georgia,Emanuel County,South,Non-metro,7,29.8,22646,6553,2886,30.3629669,24.73624039,13.02331829,7.1,38529
Mississippi,Tunica County,South,Metro,1,45.4,9632,926,2580,72.3702665,33.21846008,16.90140915,14.9,33993
Texas,Bailey County,South,Non-metro,7,35.2,7000,1434,409,21.9892473,24.59592438,17.21714592,4.8,46174
North Carolina,Pitt County,South,Metro,3,47.8,180742,38982,47252,53.9572699,32.81879807,32.65927124,6.8,52961
Georgia,Miller County,South,Non-metro,8,23.1,5718,2066,748,26.3937897,32.10026932,13.99367237,4,41769
Illinois,Massac County,Midwest,Non-metro,7,36,13772,4997,1725,25.3006747,39.25756073,13.93074512,10,54159
New Mexico,Curry County,West,Non-metro,5,44.5,48954,10444,4307,28.52129,35.99593735,19.19499588,5.5,45623
North Carolina,Davidson County,South,Metro,2,42.7,167609,64658,22636,25.5733556,32.61904144,18.47606277,7.1,53924
Virginia,Bath County,South,Non-metro,8,41.6,4147,1834,646,25.8296681,31.54383659,15.88310051,9.9,54385
Missouri,Pike County,Midwest,Non-metro,6,34.8,18302,5863,1717,22.3131904,20.9696312,15.6140213,5.5,49089
North Dakota,Traill County,Midwest,Non-metro,8,45.4,8036,2522,1493,36.0976789,38.51525116,28.94156647,3.6,69443
Kansas,Reno County,Midwest,Non-metro,4,45.9,61998,17948,8602,31.5727656,39.89644623,20.90366554,5.5,53371
Michigan,Shiawassee County,Midwest,Non-metro,4,47.4,68122,23149,15347,39.1265552,37.86783981,17.04812813,9.2,55633
Virginia,Bedford County,South,Metro,2,41.9,78997,35600,12176,25.0179786,30.58686638,29.2074585,5.1,66591
Florida,Escambia County,South,Metro,2,48.8,318316,96674,70929,41.6318409,36.72684097,26.53399658,6.7,52822
Ohio,Trumbull County,Midwest,Metro,2,50.1,197974,55194,44519,44.0777814,26.13062477,18.72122955,10.4,47966
Georgia,Columbia County,South,Metro,2,26.9,156714,50013,29232,36.2792429,32.5603714,36.36454391,4.2,88285
Texas,Zapata County,South,Non-metro,6,56,14179,2033,1826,47.1347445,19.51007271,11.60159206,12.4,36069
West Virginia,Wayne County,South,Metro,2,30.5,39402,12585,4088,24.1222635,24.05817223,15.10041523,8.4,42095
Wisconsin,Trempealeau County,Midwest,Non-metro,6,59.5,29649,8833,6285,40.8647594,32.35074234,19.27776909,7,61687
Delaware,Kent County,South,Metro,3,48.8,180786,41009,44552,51.1944843,30.78845215,23.74337196,8.6,58804
Missouri,Henry County,Midwest,Non-metro,6,41.5,21824,8027,2619,24.2769744,31.26608276,15.8839426,5.9,46995
New Mexico,Otero County,West,Non-metro,4,52.6,67490,14521,8485,35.9976242,38.67459106,17.47630692,8.3,43135
Indiana,Clark County,Midwest,Metro,1,55.5,118302,33668,23093,39.905649,33.66443253,21.17759323,7.2,59441
Alabama,Perry County,South,Non-metro,8,43.9,8923,1339,3860,73.8049713,23.13445473,22.77749443,10.9,29572
Georgia,Terrell County,South,Metro,3,27.3,8531,2004,2376,53.8043478,33.91159439,11.22602177,7.5,37122
Tennessee,Van Buren County,South,Non-metro,9,52.6,5872,2342,544,18.623759,20.46250916,7.755197525,8.7,44451
Texas,Stephens County,South,Non-metro,7,33.1,9366,3385,397,10.4473684,33.66194916,16.23469543,6.1,46658
Missouri,St. Louis County,Midwest,Metro,1,56.4,994205,199493,328151,61.1713015,28.64984131,43.64742661,6.3,70161
Tennessee,Hickman County,South,Metro,1,37.9,25178,7577,2130,21.6639544,23.33505058,10.90305233,5.8,46176
Wisconsin,Jackson County,Midwest,Non-metro,6,45.4,20643,5791,4256,41.7910448,33.7518959,14.56464767,9.3,57247
South Carolina,Chesterfield County,South,Non-metro,6,33,45650,11297,7431,39.3674507,24.96082306,10.35228443,6.1,42441
Virginia,Rockingham County,South,Metro,3,41,81948,30349,12644,28.8603319,22.49890709,26.34884262,4.7,67242
Alabama,Jackson County,South,Non-metro,6,43.7,51626,19670,3717,15.7260112,28.18724823,13.98686409,5.3,44322
Kentucky,Livingston County,South,Non-metro,9,45.3,9194,4010,939,18.764988,28.32292557,11.83467102,7.5,50521
New Jersey,Bergen County,Northeast,Metro,1,69.2,932202,204417,285967,57.485426,20.48591423,49.34796906,9.6,107971
Indiana,Ohio County,Midwest,Metro,1,70,5875,2392,750,23.7041719,29.82416153,14.68371773,7.4,58294
